,text,newText
137,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
138,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
139,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
140,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
141,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
142,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
143,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
144,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
145,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
146,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
147,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
148,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
149,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
150,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
151,😢😢,['  ']
152,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
153,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
154,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
155,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
156,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
157,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
158,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
159,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
160,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
161,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
162,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
163,@NewmanDne57856 Sure was!,"[' ', 'Sure']"
164,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
165,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
166,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
167,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
168,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
169,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
170,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
171,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
172,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
173,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
174,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
175,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
176,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
177,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
178,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
179,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
180,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
181,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
182,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
183,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
184,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
185,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
186,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
187,"@janeenorman you're getting very, very good at the subtle trolling of the 'peanut gallery of hyper-partisan tools' 😂😂

#AusVotes19","[' ', 'getting', ' ', 'good', 'subtle', 'trolling', ' ', 'peanut', 'gallery', 'hyper', 'partisan', 'tools', '     ', '#usVotes', ' ']"
188,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
189,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
190,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
191,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
192,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
193,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
194,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
195,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
196,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
197,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
198,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
199,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
200,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
201,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
202,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
203,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
204,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
205,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
206,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
207,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
208,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
209,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
210,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
211,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
212,"@janeenorman you're getting very, very good at the subtle trolling of the 'peanut gallery of hyper-partisan tools' 😂😂

#AusVotes19","[' ', 'getting', ' ', 'good', 'subtle', 'trolling', ' ', 'peanut', 'gallery', 'hyper', 'partisan', 'tools', '     ', '#usVotes', ' ']"
213,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
214,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
215,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
216,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
217,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
218,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
219,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
220,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
221,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
222,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
223,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
224,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
225,https://t.co/1kbahsIA90,[]
226,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
227,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
228,@YZHQCrew @PlayStationAU @SamsungAU Soft reset on the PS4 fixed ❤️,"['   ', 'Soft', 'reset', 'PS', ' ', 'fixed', '  ']"
229,@YZHQCrew @PlayStationAU @SamsungAU Soft reset on the PS4 fixed ❤️,"['   ', 'Soft', 'reset', 'PS', ' ', 'fixed', '  ']"
230,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
231,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
232,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
233,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
234,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
235,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
236,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
